,state,account length,area code,phone number,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls,churn,Total Minutes,Total Calls,Total Charge,Churn Count,Costomer Service Frequency,User Value
878,WI,62,415,383-6373,no,no,0,281.0,66,47.77,160.6,108,13.65,77.9,74,3.51,0.0,0,0.0,1,False,519.5,248,64.93,0,Low,Medium User
879,ID,122,510,382-7993,no,yes,33,270.8,96,46.04,220.4,110,18.73,169.9,104,7.65,11.8,8,3.19,4,False,672.9,318,75.61,0,High,High User
880,WY,32,408,422-5865,no,no,0,171.2,82,29.1,185.6,102,15.78,203.3,64,9.15,10.2,7,2.75,1,False,570.3,255,56.78,0,Low,Medium User
881,GA,86,510,410-9961,no,no,0,124.1,82,21.1,202.6,120,17.22,289.6,119,13.03,6.7,8,1.81,3,False,623.0,329,53.160000000000004,0,Medium,High User
882,FL,130,415,343-9946,no,no,0,162.8,113,27.68,290.3,111,24.68,114.9,140,5.17,7.2,3,1.94,1,False,575.2,367,59.47,0,Low,Medium User
883,WY,42,408,357-7060,no,no,0,146.3,84,24.87,255.9,113,21.75,45.0,117,2.03,8.0,12,2.16,1,False,455.20000000000005,326,50.81,0,Low,Low User
884,DE,73,415,355-9541,no,no,0,254.8,85,43.32,143.4,80,12.19,153.9,102,6.93,15.0,7,4.05,2,False,567.1,274,66.49,0,Medium,Medium User
885,ME,66,408,378-4145,no,yes,26,254.9,108,43.33,243.2,135,20.67,190.8,95,8.59,5.4,3,1.46,2,False,694.3000000000001,341,74.05,0,Medium,High User
886,DC,103,510,386-2317,no,yes,31,107.7,124,18.31,188.9,104,16.06,196.2,98,8.83,8.9,3,2.4,0,False,501.7,329,45.599999999999994,0,Low,Medium User
887,IA,128,408,335-8146,no,no,0,158.8,75,27.0,264.8,91,22.51,270.0,77,12.15,7.6,7,2.05,1,False,701.2,250,63.71,0,Low,High User
888,CO,104,415,377-2235,no,no,0,182.9,113,31.09,239.6,85,20.37,229.8,104,10.34,5.5,4,1.49,2,False,657.8,306,63.29,0,Medium,High User
889,MN,103,415,386-9141,no,no,0,198.5,112,33.75,42.5,90,3.61,179.2,124,8.06,12.4,5,3.35,0,False,432.59999999999997,331,48.77,0,Low,Low User
890,VT,124,415,416-5623,no,no,0,178.4,72,30.33,233.6,134,19.86,179.4,91,8.07,12.0,2,3.24,0,False,603.4,299,61.5,0,Low,High User
891,AZ,87,510,327-3053,no,no,0,110.9,91,18.85,158.5,115,13.47,207.5,131,9.34,6.2,5,1.67,1,False,483.09999999999997,342,43.33,0,Low,Low User
892,LA,109,415,395-6195,no,yes,27,166.9,85,28.37,221.2,92,18.8,197.3,97,8.88,12.3,4,3.32,1,True,597.7,278,59.370000000000005,1,Low,Medium User
893,MO,167,415,397-8772,yes,no,0,244.8,91,41.62,60.8,105,5.17,176.7,110,7.95,10.7,3,2.89,2,False,493.0,309,57.63,0,Medium,Low User
894,ME,97,510,346-7656,no,no,0,120.8,96,20.54,169.8,101,14.43,194.1,63,8.73,11.9,3,3.21,4,True,496.6,263,46.910000000000004,1,High,Low User
895,MD,106,415,343-2350,no,no,0,165.3,118,28.1,210.0,101,17.85,187.2,93,8.42,8.5,3,2.3,2,False,571.0,315,56.67,0,Medium,Medium User
896,VT,125,415,372-4722,no,no,0,126.7,113,21.54,155.5,131,13.22,206.2,112,9.28,14.4,7,3.89,2,False,502.79999999999995,363,47.93,0,Medium,Medium User
897,DC,108,408,399-8615,no,yes,35,215.9,106,36.7,200.6,107,17.05,195.4,107,8.79,15.5,7,4.19,0,False,627.4,327,66.73,0,Low,High User
898,WY,125,415,379-8248,no,no,0,140.1,132,23.82,209.6,126,17.82,264.1,77,11.88,8.0,2,2.16,1,False,621.8,337,55.68000000000001,0,Low,High User
899,VA,89,415,414-6219,no,yes,32,209.9,113,35.68,249.8,104,21.23,224.2,92,10.09,8.7,7,2.35,1,False,692.6000000000001,316,69.35,0,Low,High User
900,VA,72,510,387-1343,yes,yes,29,139.8,114,23.77,138.2,91,11.75,221.0,88,9.95,5.5,6,1.49,0,False,504.5,299,46.96,0,Low,Medium User
901,CT,23,510,370-5527,no,no,0,321.6,107,54.67,251.6,115,21.39,141.1,158,6.35,11.3,3,3.05,2,True,725.6,383,85.46,1,Medium,High User
902,HI,149,510,393-8736,no,no,0,166.6,61,28.32,218.8,107,18.6,208.3,131,9.37,8.2,6,2.21,7,False,601.9000000000001,305,58.5,0,High,High User
903,WI,73,415,402-7626,no,no,0,214.2,90,36.41,196.8,78,16.73,157.9,112,7.11,5.9,8,1.59,0,False,574.8,288,61.84,0,Low,Medium User
904,MD,61,415,370-2688,no,no,0,260.0,123,44.2,210.5,127,17.89,234.7,70,10.56,9.0,3,2.43,1,True,714.2,323,75.08000000000001,1,Low,High User
905,WV,161,415,418-9036,no,no,0,191.9,113,32.62,70.9,87,6.03,204.8,107,9.22,13.4,4,3.62,4,True,481.0,311,51.489999999999995,1,High,Low User
906,VT,73,408,417-2035,no,no,0,213.0,95,36.21,188.8,104,16.05,136.2,89,6.13,13.5,3,3.65,0,False,551.5,291,62.040000000000006,0,Low,Medium User
907,UT,118,415,355-3602,no,yes,24,118.1,83,20.08,109.6,72,9.32,245.5,73,11.05,16.9,2,4.56,1,False,490.09999999999997,230,45.010000000000005,0,Low,Low User
908,CO,23,408,393-4027,no,no,0,190.2,89,32.33,166.4,108,14.14,219.8,73,9.89,15.0,4,4.05,6,False,591.4000000000001,274,60.41,0,High,Medium User
909,NC,127,415,418-5141,no,yes,25,82.2,95,13.97,163.3,109,13.88,264.9,104,11.92,5.1,6,1.38,0,False,515.5,314,41.150000000000006,0,Low,Medium User
910,NJ,42,415,406-1247,no,yes,32,163.8,80,27.85,177.8,123,15.11,190.4,106,8.57,8.1,5,2.19,0,False,540.1,314,53.72,0,Low,Medium User
911,AR,118,415,402-3892,no,no,0,267.8,145,45.53,316.4,121,26.89,208.6,91,9.39,14.4,11,3.89,5,True,807.2,368,85.7,1,High,High User
912,IA,45,510,332-2965,no,no,0,159.8,91,27.17,120.4,86,10.23,163.0,93,7.34,10.6,3,2.86,2,False,453.80000000000007,273,47.60000000000001,0,Medium,Low User
913,GA,50,408,377-1218,no,yes,24,214.3,129,36.43,289.8,55,24.63,312.5,130,14.06,10.6,4,2.86,1,False,827.2,318,77.98,0,Low,High User
914,MO,179,510,355-2464,no,no,0,287.3,123,48.84,288.0,114,24.48,266.0,112,11.97,10.5,4,2.84,0,True,851.8,353,88.13000000000001,1,Low,High User
915,MO,152,408,404-4611,no,no,0,101.2,122,17.2,141.6,87,12.04,198.5,124,8.93,7.5,3,2.03,2,False,448.8,336,40.2,0,Medium,Low User
916,WY,105,415,373-2339,no,no,0,102.8,74,17.48,281.7,125,23.94,228.1,113,10.26,13.2,5,3.56,2,False,625.8000000000001,317,55.24,0,Medium,High User
917,HI,72,415,410-3503,no,no,0,109.1,97,18.55,115.7,96,9.83,295.8,84,13.31,8.3,6,2.24,0,False,528.9,283,43.93000000000001,0,Low,Medium User
918,PA,52,408,410-4739,no,no,0,215.9,67,36.7,217.0,108,18.45,342.8,130,15.43,5.2,2,1.4,1,False,780.9000000000001,307,71.98000000000002,0,Low,High User
919,TX,125,415,365-3562,no,no,0,203.4,110,34.58,128.7,97,10.94,190.5,113,8.57,11.0,4,2.97,1,False,533.6,324,57.059999999999995,0,Low,Medium User
920,VA,143,510,387-7641,no,no,0,110.1,113,18.72,169.0,59,14.37,166.7,94,7.5,9.2,2,2.48,1,False,455.0,268,43.06999999999999,0,Low,Low User
921,RI,65,415,385-9744,no,no,0,111.0,51,18.87,219.8,84,18.68,202.0,89,9.09,4.4,14,1.19,1,False,537.1999999999999,238,47.83,0,Low,Medium User
922,WI,80,415,398-5006,no,no,0,239.9,121,40.78,142.3,51,12.1,364.3,106,16.39,9.3,5,2.51,1,False,755.8,283,71.78000000000002,0,Low,High User
923,MS,1,415,408-3977,no,no,0,144.8,107,24.62,112.5,66,9.56,218.7,79,9.84,13.8,3,3.73,1,False,489.8,255,47.74999999999999,0,Low,Low User
924,KY,60,408,334-2729,no,no,0,135.4,134,23.02,205.9,85,17.5,204.0,103,9.18,7.9,4,2.13,1,False,553.1999999999999,326,51.83,0,Low,Medium User
925,NC,43,415,334-7685,no,no,0,84.2,134,14.31,80.8,103,6.87,196.1,79,8.82,10.8,2,2.92,1,False,371.90000000000003,318,32.92,0,Low,Low User
926,NV,143,415,350-9228,no,no,0,209.1,127,35.55,106.1,80,9.02,179.6,90,8.08,14.0,6,3.78,0,False,508.79999999999995,303,56.42999999999999,0,Low,Medium User
927,UT,81,415,407-5774,no,yes,24,130.1,117,22.12,196.0,61,16.66,139.3,123,6.27,11.4,5,3.08,0,False,476.8,306,48.129999999999995,0,Low,Low User
928,ME,205,510,413-4039,no,yes,24,175.8,139,29.89,155.0,98,13.18,180.7,64,8.13,7.8,5,2.11,2,False,519.3,306,53.31,0,Medium,Medium User
929,HI,24,415,343-2077,no,no,0,241.9,104,41.12,145.2,112,12.34,214.5,105,9.65,6.6,5,1.78,1,False,608.2,326,64.88999999999999,0,Low,High User
930,OH,74,415,336-5661,no,no,0,136.7,106,23.24,228.6,105,19.43,265.3,114,11.94,9.8,4,2.65,0,False,640.3999999999999,329,57.26,0,Low,High User
931,WV,77,510,355-4143,no,no,0,67.7,68,11.51,195.7,86,16.63,236.5,137,10.64,12.0,2,3.24,1,False,511.9,293,42.02,0,Low,Medium User
932,OK,74,415,366-5918,no,no,0,200.4,87,34.07,309.2,105,26.28,152.1,118,6.84,10.0,2,2.7,1,False,671.7,312,69.89,0,Low,High User
933,KY,74,510,368-7555,yes,no,0,125.8,103,21.39,207.7,96,17.65,207.4,143,9.33,14.1,4,3.81,1,True,555.0,346,52.18,1,Low,Medium User
934,AL,200,408,408-2119,no,no,0,128.2,87,21.79,133.2,105,11.32,177.6,123,7.99,11.2,2,3.02,1,False,450.2,317,44.120000000000005,0,Low,Low User
935,MD,86,408,329-2789,no,no,0,226.3,88,38.47,223.0,107,18.96,255.6,92,11.5,13.0,3,3.51,4,False,717.9,290,72.44000000000001,0,High,High User
936,NE,91,510,334-1508,no,yes,37,162.3,107,27.59,233.9,115,19.88,277.4,94,12.48,9.2,4,2.48,0,False,682.8000000000001,320,62.43,0,Low,High User
937,DC,76,415,337-1506,no,no,0,224.4,121,38.15,147.9,97,12.57,183.8,74,8.27,6.7,2,1.81,2,False,562.8000000000001,294,60.8,0,Medium,Medium User
938,TX,130,415,396-8400,no,no,0,120.5,127,20.49,189.7,52,16.12,270.1,107,12.15,14.3,2,3.86,1,False,594.5999999999999,288,52.62,0,Low,Medium User
939,OH,56,408,349-2654,no,no,0,91.1,90,15.49,179.3,115,15.24,300.7,89,13.53,11.9,8,3.21,2,False,582.9999999999999,302,47.47,0,Medium,Medium User
940,DE,117,415,417-2716,no,no,0,168.8,137,28.7,241.4,107,20.52,204.8,106,9.22,15.5,4,4.19,0,False,630.5,354,62.629999999999995,0,Low,High User
941,IA,63,510,402-1725,no,no,0,153.5,81,26.1,287.3,115,24.42,230.2,85,10.36,6.5,5,1.76,2,False,677.5,286,62.64,0,Medium,High User
942,VT,126,415,403-3229,no,no,0,226.2,88,38.45,140.3,114,11.93,208.9,110,9.4,6.4,2,1.73,0,False,581.8,314,61.51,0,Low,Medium User
943,OR,132,510,353-6056,no,no,0,191.9,107,32.62,206.9,127,17.59,272.0,88,12.24,12.6,2,3.4,1,False,683.4,324,65.85,0,Low,High User
944,NV,81,415,399-9802,no,yes,28,167.9,147,28.54,190.7,105,16.21,193.0,103,8.69,9.2,6,2.48,4,True,560.8000000000001,361,55.919999999999995,1,High,Medium User
945,NC,122,415,366-7069,no,no,0,180.0,88,30.6,145.0,77,12.33,233.7,120,10.52,11.5,6,3.11,2,False,570.2,291,56.56,0,Medium,Medium User
946,NJ,46,408,332-5949,no,no,0,257.4,67,43.76,261.1,91,22.19,204.4,107,9.2,13.4,5,3.62,2,True,736.3,270,78.77000000000001,1,Medium,High User
947,MN,150,415,393-6376,no,yes,28,174.4,75,29.65,169.9,80,14.44,201.6,130,9.07,11.0,4,2.97,1,False,556.9,289,56.129999999999995,0,Low,Medium User
948,ID,99,408,354-7025,no,no,0,159.7,83,27.15,155.4,121,13.21,255.7,114,11.51,8.4,3,2.27,1,False,579.1999999999999,321,54.14,0,Low,Medium User
949,AL,87,408,351-6585,no,no,0,237.2,124,40.32,222.6,87,18.92,173.3,81,7.8,11.0,3,2.97,1,False,644.0999999999999,295,70.01,0,Low,High User
950,AK,108,415,330-5462,no,no,0,103.0,129,17.51,242.3,103,20.6,170.2,89,7.66,7.9,3,2.13,1,False,523.4,324,47.9,0,Low,Medium User
951,VT,101,415,407-2292,no,no,0,153.8,89,26.15,234.0,89,19.89,196.3,77,8.83,11.6,2,3.13,4,False,595.7,257,58.0,0,High,Medium User
952,PA,53,415,340-3011,no,no,0,205.1,86,34.87,160.5,95,13.64,149.5,142,6.73,10.7,2,2.89,3,False,525.8000000000001,325,58.129999999999995,0,Medium,Medium User
953,AK,132,415,345-9153,no,yes,39,175.7,93,29.87,187.2,94,15.91,225.5,118,10.15,8.6,3,2.32,2,False,597.0,308,58.25,0,Medium,Medium User
954,CA,158,510,379-5503,no,no,0,155.9,123,26.5,224.2,112,19.06,221.0,116,9.95,8.6,8,2.32,2,False,609.7,359,57.830000000000005,0,Medium,High User
955,MS,114,415,389-6790,no,yes,34,154.4,109,26.25,221.4,142,18.82,208.5,103,9.38,10.3,5,2.78,0,False,594.5999999999999,359,57.230000000000004,0,Low,Medium User
956,AR,77,415,408-3610,no,yes,23,209.7,73,35.65,183.6,63,15.61,205.5,111,9.25,7.1,3,1.92,2,False,605.9,250,62.43,0,Medium,High User
957,NV,144,415,375-8238,yes,no,0,150.0,69,25.5,285.9,73,24.3,190.6,121,8.58,9.4,15,2.54,0,False,635.9,278,60.919999999999995,0,Low,High User
958,AL,91,510,378-5633,no,yes,23,232.4,97,39.51,186.0,88,15.81,190.5,128,8.57,12.3,3,3.32,3,False,621.1999999999999,316,67.21,0,Medium,High User
959,GA,58,408,389-9120,no,no,0,165.4,100,28.12,115.7,87,9.83,193.8,118,8.72,12.8,5,3.46,2,False,487.70000000000005,310,50.13,0,Medium,Low User
960,AR,5,415,380-2758,no,no,0,199.2,106,33.86,187.3,12,15.92,214.0,85,9.63,13.3,3,3.59,3,False,613.8,206,63.0,0,Medium,High User
961,MA,97,408,402-2728,no,no,0,217.6,81,36.99,320.5,51,27.24,150.7,110,6.78,4.2,3,1.13,0,False,693.0,245,72.14,0,Low,High User
962,NJ,107,415,354-9062,no,no,0,212.1,95,36.06,150.1,88,12.76,219.8,111,9.89,7.7,2,2.08,3,False,589.7,296,60.79,0,Medium,Medium User
963,MO,142,415,417-2054,no,yes,30,154.0,75,26.18,165.8,97,14.09,270.0,83,12.15,10.8,5,2.92,1,False,600.5999999999999,260,55.339999999999996,0,Low,High User
964,NY,9,408,353-1941,no,yes,31,193.8,130,32.95,202.6,98,17.22,191.2,102,8.6,13.3,2,3.59,1,False,600.8999999999999,332,62.36,0,Low,High User
965,AZ,73,415,328-1522,no,no,0,175.4,130,29.82,248.1,105,21.09,122.4,85,5.51,12.2,4,3.29,0,False,558.1,324,59.709999999999994,0,Low,Medium User
966,NJ,48,510,408-4529,no,yes,22,152.0,63,25.84,258.8,131,22.0,263.2,109,11.84,15.7,5,4.24,2,True,689.7,308,63.92000000000001,1,Medium,High User
967,WV,43,408,417-5320,no,no,0,230.2,147,39.13,186.7,121,15.87,128.4,100,5.78,9.2,3,2.48,0,False,554.5,371,63.26,0,Low,Medium User
968,NM,122,408,370-9755,no,yes,33,174.9,103,29.73,248.2,105,21.1,164.6,116,7.41,13.5,3,3.65,1,True,601.2,327,61.88999999999999,1,Low,High User
969,SC,93,415,372-4835,no,no,0,190.2,68,32.33,262.2,64,22.29,130.0,92,5.85,8.8,4,2.38,0,False,591.1999999999999,228,62.85,0,Low,Medium User
970,VT,85,415,334-6605,no,no,0,176.4,122,29.99,224.9,123,19.12,219.6,50,9.88,11.5,1,3.11,1,False,632.4,296,62.1,0,Low,High User
971,TN,59,415,399-5564,no,no,0,160.9,95,27.35,251.2,65,21.35,273.4,97,12.3,5.0,5,1.35,3,False,690.5,262,62.35,0,Medium,High User
972,LA,87,415,392-2887,no,no,0,228.7,90,38.88,163.0,99,13.86,154.1,90,6.93,11.8,3,3.19,1,False,557.5999999999999,282,62.86,0,Low,Medium User
973,OH,137,408,328-2110,no,no,0,144.0,90,24.48,181.6,100,15.44,128.1,93,5.76,12.3,2,3.32,0,False,466.00000000000006,285,49.0,0,Low,Low User
974,OR,21,510,383-5976,no,yes,31,135.9,90,23.1,271.0,84,23.04,179.1,89,8.06,9.5,7,2.57,6,False,595.5,270,56.77,0,High,Medium User
975,DE,129,510,332-6181,no,no,0,334.3,118,56.83,192.1,104,16.33,191.0,83,8.59,10.4,6,2.81,0,True,727.8,311,84.56,1,Low,High User
976,KY,104,415,330-5255,no,no,0,130.5,77,22.19,131.2,117,11.15,264.7,63,11.91,13.0,6,3.51,0,False,539.4,263,48.76,0,Low,Medium User
977,GA,93,408,413-5190,no,yes,21,134.2,105,22.81,162.5,128,13.81,186.6,90,8.4,11.8,2,3.19,4,True,495.09999999999997,325,48.209999999999994,1,High,Low User
978,VT,63,415,394-7447,no,no,0,278.0,102,47.26,266.4,114,22.64,224.1,118,10.08,13.1,4,3.54,4,True,781.6,338,83.52000000000001,1,High,High User
979,OR,161,415,353-7096,no,no,0,105.4,70,17.92,214.8,122,18.26,223.6,126,10.06,7.8,5,2.11,0,False,551.6,323,48.35000000000001,0,Low,Medium User
980,TX,50,510,395-6002,no,no,0,188.9,94,32.11,203.9,104,17.33,151.8,124,6.83,11.6,8,3.13,3,False,556.2,330,59.4,0,Medium,Medium User
981,MO,103,408,372-9816,no,yes,24,111.8,85,19.01,239.6,102,20.37,268.3,81,12.07,6.9,4,1.86,1,False,626.6,272,53.31,0,Low,High User
982,ND,84,415,400-7253,no,yes,33,159.1,106,27.05,149.8,101,12.73,213.4,108,9.6,13.0,18,3.51,1,False,535.3,333,52.89,0,Low,Medium User
983,MN,92,510,344-7470,no,no,0,212.4,105,36.11,224.6,118,19.09,221.3,105,9.96,9.0,4,2.43,1,False,667.3,332,67.59,0,Low,High User
984,NV,77,415,378-8572,no,no,0,142.3,112,24.19,306.3,111,26.04,196.5,82,8.84,9.9,1,2.67,1,False,655.0,306,61.74000000000001,0,Low,High User
985,NY,64,415,345-9140,yes,no,0,346.8,55,58.96,249.5,79,21.21,275.4,102,12.39,13.3,9,3.59,1,True,884.9999999999999,245,96.15,1,Low,High User
986,FL,159,415,340-5460,no,yes,15,113.9,102,19.36,145.3,146,12.35,195.2,137,8.78,11.8,9,3.19,1,False,466.20000000000005,394,43.68,0,Low,Low User
987,KS,110,415,369-8024,yes,yes,27,267.9,103,45.54,263.3,74,22.38,178.1,106,8.01,8.3,2,2.24,1,True,717.6,285,78.17,1,Low,High User
988,NV,138,510,395-8595,no,no,0,171.4,117,29.14,115.2,128,9.79,224.5,115,10.1,17.0,4,4.59,3,False,528.1,364,53.620000000000005,0,Medium,Medium User
989,NV,178,408,359-4587,no,no,0,275.4,150,46.82,187.5,62,15.94,147.1,126,6.62,13.6,3,3.67,1,False,623.6,341,73.05,0,Low,High User
990,SC,38,415,375-5439,no,yes,31,197.2,118,33.52,249.9,70,21.24,298.9,104,13.45,3.9,2,1.05,0,False,749.9,294,69.26,0,Low,High User
991,MI,50,415,361-3779,no,yes,35,192.6,97,32.74,135.2,101,11.49,216.2,101,9.73,7.9,2,2.13,2,False,551.9,301,56.09000000000001,0,Medium,Medium User
992,MI,45,510,375-8934,no,yes,26,91.7,104,15.59,150.6,119,12.8,63.3,103,2.85,7.7,5,2.08,1,False,313.3,331,33.32,0,Low,Low User
993,TN,70,510,395-4757,no,no,0,126.3,99,21.47,141.6,106,12.04,255.9,96,11.52,9.6,2,2.59,0,False,533.4,303,47.620000000000005,0,Low,Medium User
994,NY,147,510,421-7205,no,yes,33,251.5,107,42.76,234.1,110,19.9,213.4,87,9.6,10.4,6,2.81,3,False,709.4,310,75.07,0,Medium,High User
995,NV,94,510,379-8805,no,no,0,190.6,108,32.4,152.3,95,12.95,144.7,97,6.51,7.5,5,2.03,1,False,495.09999999999997,305,53.88999999999999,0,Low,Low User
996,IL,179,510,348-2150,no,no,0,116.1,101,19.74,201.8,99,17.15,181.9,103,8.19,11.6,5,3.13,0,False,511.4,308,48.21,0,Low,Medium User
997,MS,116,415,417-9128,no,no,0,217.3,91,36.94,216.1,95,18.37,148.1,76,6.66,11.3,3,3.05,2,False,592.8,265,65.02,0,Medium,Medium User
998,ND,59,510,351-4226,no,no,0,179.4,80,30.5,232.5,99,19.76,175.8,105,7.91,14.7,3,3.97,0,False,602.4000000000001,287,62.14,0,Low,High User
999,NC,165,415,330-6630,no,no,0,207.7,109,35.31,164.8,94,14.01,54.5,91,2.45,7.9,3,2.13,0,False,434.9,297,53.900000000000006,0,Low,Low User
1000,MI,133,408,387-9137,no,no,0,277.3,138,47.14,228.4,117,19.41,117.3,103,5.28,12.8,4,3.46,2,True,635.8,362,75.28999999999999,1,Medium,High User
1001,TN,140,415,372-3987,no,no,0,125.3,84,21.3,167.6,121,14.25,260.6,94,11.73,8.4,4,2.27,1,False,561.9,303,49.550000000000004,0,Low,Medium User
1002,VT,93,408,408-5183,no,yes,32,138.1,91,23.48,167.3,72,14.22,238.9,115,10.75,6.8,3,1.84,2,False,551.0999999999999,281,50.290000000000006,0,Medium,Medium User
1003,OK,52,510,412-9357,no,yes,38,169.3,88,28.78,225.9,97,19.2,172.0,86,7.74,8.2,3,2.21,0,False,575.4000000000001,274,57.93000000000001,0,Low,Medium User
1004,DE,64,415,402-3599,no,yes,27,201.3,101,34.22,143.8,89,12.22,150.2,127,6.76,12.3,3,3.32,1,False,507.6,320,56.519999999999996,0,Low,Medium User
1005,ND,12,510,379-5211,yes,no,0,216.7,117,36.84,116.5,126,9.9,220.0,110,9.9,9.8,4,2.65,2,False,563.0,357,59.29,0,Medium,Medium User
1006,OR,48,415,405-9217,no,no,0,190.4,92,32.37,317.5,85,26.99,133.4,113,6.0,8.3,4,2.24,2,False,649.5999999999999,294,67.6,0,Medium,High User
1007,NY,181,408,340-9200,no,no,0,143.3,91,24.36,195.5,58,16.62,223.3,95,10.05,6.0,7,1.62,1,False,568.1,251,52.65,0,Low,Medium User
1008,MO,168,415,339-9026,no,yes,42,97.4,57,16.56,203.6,98,17.31,173.9,124,7.83,11.4,2,3.08,2,False,486.29999999999995,281,44.779999999999994,0,Medium,Low User
1009,FL,155,415,343-4772,no,no,0,181.4,111,30.84,167.7,92,14.25,168.5,122,7.58,11.3,3,3.05,3,False,528.9,328,55.72,0,Medium,Medium User
1010,ND,105,510,345-2108,no,no,0,246.4,83,41.89,256.2,101,21.78,169.0,151,7.61,3.8,4,1.03,0,False,675.4,339,72.31,0,Low,High User
1011,NY,11,415,401-4650,no,no,0,143.4,130,24.38,289.4,50,24.6,194.0,100,8.73,9.7,6,2.62,2,False,636.5,286,60.330000000000005,0,Medium,High User
1012,ND,182,415,400-3945,no,no,0,104.9,111,17.83,198.5,120,16.87,258.2,91,11.62,8.0,5,2.16,2,False,569.5999999999999,327,48.480000000000004,0,Medium,Medium User
1013,NY,104,415,338-3781,no,no,0,156.2,93,26.55,193.0,54,16.41,222.7,94,10.02,13.1,5,3.54,1,False,585.0,246,56.52,0,Low,Medium User
1014,OH,102,415,342-6316,no,no,0,114.8,125,19.52,81.9,126,6.96,304.3,101,13.69,12.0,4,3.24,0,False,513.0,356,43.410000000000004,0,Low,Medium User
1015,AL,122,415,336-5920,no,no,0,232.5,96,39.53,205.5,120,17.47,213.7,91,9.62,11.9,2,3.21,0,False,663.6,309,69.83,0,Low,High User
1016,SC,41,415,332-1060,no,no,0,143.6,117,24.41,152.4,108,12.95,194.4,110,8.75,8.6,3,2.32,1,False,499.0,338,48.43,0,Low,Low User
1017,GA,132,415,418-3426,no,no,0,176.7,132,30.04,244.1,80,20.75,176.3,120,7.93,9.1,4,2.46,2,False,606.1999999999999,336,61.18,0,Medium,High User
1018,WY,76,415,408-6326,no,no,0,263.4,148,44.78,230.3,69,19.58,170.6,101,7.68,11.4,5,3.08,1,True,675.6999999999999,323,75.11999999999999,1,Low,High User
1019,WV,13,415,334-6142,no,no,0,146.4,74,24.89,148.5,92,12.62,216.7,96,9.75,11.3,3,3.05,1,False,522.9,265,50.309999999999995,0,Low,Medium User
1020,HI,115,415,336-6128,no,yes,33,145.0,72,24.65,194.5,157,16.53,242.3,138,10.9,14.2,3,3.83,2,False,596.0,370,55.91,0,Medium,Medium User
1021,WV,67,408,406-6708,no,no,0,167.8,91,28.53,167.7,69,14.25,110.3,71,4.96,8.4,12,2.27,1,False,454.2,243,50.010000000000005,0,Low,Low User
1022,LA,154,510,388-8670,no,no,0,166.9,99,28.37,154.9,97,13.17,189.4,89,8.52,7.2,5,1.94,0,False,518.4000000000001,290,52.0,0,Low,Medium User
1023,AR,100,510,363-5853,no,no,0,142.5,87,24.23,195.7,88,16.63,122.1,117,5.49,7.8,8,2.11,2,False,468.09999999999997,300,48.46,0,Medium,Low User
1024,AK,146,510,383-6544,yes,no,0,133.0,65,22.61,262.8,93,22.34,214.3,128,9.64,11.2,3,3.02,1,False,621.3000000000001,289,57.61000000000001,0,Low,High User
1025,DC,148,415,378-2940,no,yes,11,252.9,129,42.99,284.3,88,24.17,262.8,99,11.83,12.3,1,3.32,1,False,812.3,317,82.30999999999999,0,Low,High User
1026,AL,67,415,338-7683,no,yes,28,95.0,94,16.15,291.2,73,24.75,159.6,114,7.18,10.0,2,2.7,2,False,555.8,283,50.78,0,Medium,Medium User
1027,UT,161,510,329-2786,yes,no,0,194.2,106,33.01,249.4,105,21.2,254.9,129,11.47,12.9,1,3.48,1,True,711.4,341,69.16,1,Low,High User
1028,KS,70,415,369-9465,no,no,0,222.8,114,37.88,215.9,113,18.35,223.5,122,10.06,0.0,0,0.0,1,False,662.2,349,66.29,0,Low,High User
1029,MN,116,510,337-3769,no,no,0,201.8,82,34.31,231.5,95,19.68,226.1,130,10.17,16.5,5,4.46,0,False,675.9,312,68.61999999999999,0,Low,High User
1030,VA,99,415,400-6257,no,yes,42,216.0,125,36.72,232.3,104,19.75,215.5,100,9.7,9.3,4,2.51,2,True,673.0999999999999,333,68.68,1,Medium,High User
1031,UT,87,415,411-6663,no,no,0,146.3,108,24.87,171.8,102,14.6,167.5,66,7.54,5.3,9,1.43,1,False,490.90000000000003,285,48.44,0,Low,Low User
1032,IN,87,510,384-3101,no,no,0,234.8,85,39.92,140.9,91,11.98,204.3,93,9.19,9.5,5,2.57,1,False,589.5,274,63.660000000000004,0,Low,Medium User
1033,CT,70,408,339-5329,no,no,0,198.6,111,33.76,213.9,115,18.18,171.2,105,7.7,10.6,6,2.86,2,False,594.3000000000001,337,62.5,0,Medium,Medium User
1034,DE,131,408,388-9944,no,no,0,94.4,80,16.05,215.1,101,18.28,179.7,108,8.09,13.1,9,3.54,2,False,502.3,298,45.96,0,Medium,Medium User
1035,VT,119,510,403-1769,no,no,0,190.4,74,32.37,215.6,113,18.33,161.2,111,7.25,10.0,1,2.7,2,False,577.2,299,60.65,0,Medium,Medium User
1036,MO,119,408,390-1612,no,yes,32,142.6,77,24.24,208.2,126,17.7,171.0,102,7.69,12.0,2,3.24,3,False,533.8,307,52.87,0,Medium,Medium User
